tweet,time
"#Nifty Spot Extreme Indicator at +271, Indicator reversal stays though still above Extreme but the #index has closed weak below 18000. Weakness stays below 18095NF. #BearishNIFTY

Data Analysis: Dec 20th OI is BEARISH with range of 17850-18100.",2022-01-19T15:03:45.000Z
"most of #NIFTYFMCG AND #NIFTYIT  Stock are Looking weak and will be weak for some time.

#Nifty #nifty50",2022-01-19T15:03:45.000Z
"I entered into option selling this week. The aim is to be consistent even if it’s 1-2% returns. 

But got to admit that this feels much more peaceful than buying options, though I miss the big excitement, big returns and loss  the aim is to be consistent.

#Nifty #StockMarket",2022-01-19T15:03:45.000Z
Market ne lga kya rkha hai upar ki position kat rha hu to upar aa jati hai niche ki kaat rha hu niche aa ja rhi dono taraf keh ke le rhi hai #Nifty #BANKNIFTYFUTURE #banknifty .....,2022-01-19T15:03:45.000Z
"We hit 10.86 CR in options volume today, up from yesterday's 8.71 CR

#Nifty options was about 4.50 CR and the #Banknifty was higher options wise 

Just based on how the show was set up this noon, and the past 2 days  we should get fireworks tom 

Expecting 20 CR + volume tom.",2022-01-19T15:03:45.000Z
"Since 1st day of October 2021 only 15 days have been there where FIIs weren’t net sellers. 

Almost 1,08,000 crore worth of shares sold off in this quarter by FIIs. (61,000 cr bought by DIIs)

What’s the story? #Nifty #sensex",2022-01-19T15:03:45.000Z
US Equity Markets likely to open +ive and continue momentum. Q4 nos from MS and P&G look +ive. China markets expecting Govt to reverse some of the restrictions on real estate cos. India markets should be constructive tomorrow hopefully #Nifty #StockMarketindia #StockMarket,2022-01-19T15:03:45.000Z
"Who will dominate tomorrow? 
/
#sharemarket #Nifty #banknifty",2022-01-19T15:03:45.000Z
"FII/DII Data on 19-Jan-2022

FII Buy: ₹7690.73cr
FII Sell: ₹10395.50cr
FII Net: ₹-2704.77cr

DII Buy: ₹7241.45cr
DII Sell: ₹7436.52cr
DII Net: ₹-195.07cr

Total Buy: ₹14932.18cr
Total Sell: ₹17832.02cr
Total Net: ₹-2899.84cr

#IndianStockMarket #NSE #nifty #sensex",2022-01-19T15:03:45.000Z
"Today’s video on Nifty and Bank Nifty can give you a lot of clarity on overall stock market movement. Just watch. 
#Nifty #banknifty #Niftybank #StockMarketindia",2022-01-19T15:03:45.000Z
"#nifty #banknifty

Every Share market expert out there on Twitter is saying they are working hard to help retail investors... Coming up with tools/webinars and selling the same to pity retailers for few thousand rupees
Retailers never believe anyone... 
Believe in you   1/n",2022-01-19T15:00:48.000Z
"#Nifty Spot Extreme Indicator at +271, Indicator reversal stays though still above Extreme but the #index has closed weak below 18000. Weakness stays below 18095NF. #BearishNIFTY

Data Analysis: Dec 20th OI is BEARISH with range of 17850-18100.",2022-01-19T15:00:48.000Z
"most of #NIFTYFMCG AND #NIFTYIT  Stock are Looking weak and will be weak for some time.

#Nifty #nifty50",2022-01-19T15:00:48.000Z
"I entered into option selling this week. The aim is to be consistent even if it’s 1-2% returns. 

But got to admit that this feels much more peaceful than buying options, though I miss the big excitement, big returns and loss  the aim is to be consistent.

#Nifty #StockMarket",2022-01-19T15:00:48.000Z
Market ne lga kya rkha hai upar ki position kat rha hu to upar aa jati hai niche ki kaat rha hu niche aa ja rhi dono taraf keh ke le rhi hai #Nifty #BANKNIFTYFUTURE #banknifty .....,2022-01-19T15:00:48.000Z
"We hit 10.86 CR in options volume today, up from yesterday's 8.71 CR

#Nifty options was about 4.50 CR and the #Banknifty was higher options wise 

Just based on how the show was set up this noon, and the past 2 days  we should get fireworks tom 

Expecting 20 CR + volume tom.",2022-01-19T15:00:48.000Z
"Since 1st day of October 2021 only 15 days have been there where FIIs weren’t net sellers. 

Almost 1,08,000 crore worth of shares sold off in this quarter by FIIs. (61,000 cr bought by DIIs)

What’s the story? #Nifty #sensex",2022-01-19T15:00:48.000Z
US Equity Markets likely to open +ive and continue momentum. Q4 nos from MS and P&G look +ive. China markets expecting Govt to reverse some of the restrictions on real estate cos. India markets should be constructive tomorrow hopefully #Nifty #StockMarketindia #StockMarket,2022-01-19T15:00:48.000Z
"Who will dominate tomorrow? 
/
#sharemarket #Nifty #banknifty",2022-01-19T15:00:48.000Z
"FII/DII Data on 19-Jan-2022

FII Buy: ₹7690.73cr
FII Sell: ₹10395.50cr
FII Net: ₹-2704.77cr

DII Buy: ₹7241.45cr
DII Sell: ₹7436.52cr
DII Net: ₹-195.07cr

Total Buy: ₹14932.18cr
Total Sell: ₹17832.02cr
Total Net: ₹-2899.84cr

#IndianStockMarket #NSE #nifty #sensex",2022-01-19T15:00:48.000Z
"Today’s video on Nifty and Bank Nifty can give you a lot of clarity on overall stock market movement. Just watch. 
#Nifty #banknifty #Niftybank #StockMarketindia",2022-01-19T15:00:48.000Z
What financial ratios do you look at when you evaluate a stock and business ? #valuation #StockMarket #StockAnalysis #Financialratios #NSE #BSE #Nifty #banknifty #EQUITY #sharemarket,2022-01-19T15:00:48.000Z
"Will political instability be a major setback for Indian economic reforms in the times to come? With UP, elections ahead in other states, will we see a populist budget this time? #Nifty",2022-01-19T15:00:48.000Z
"From last three trading sessions FII and DII both are selling.

This is not a good signal.

Flows on 19th January 2022 in cash market

FII net sold ₹2704 cr
DII net sold ₹195 cr

#Nifty #banknifty
#StockMarketindia",2022-01-19T15:00:48.000Z
"Trading k liye bohot moti chamdi chahiye.
.
.
#Nifty #banknifty #daytrading #INTRADAY #OptionsTrading",2022-01-19T15:00:48.000Z
"Nifty Expiry Day View & Range | For 20 Jan 2022""
#Nifty #ExpiryView #Nifty50 #StockMarket #StockMarkets

View: Neutral (with positive bias)
Narrow Range: 17800-18100
Broad Range: 17750-18150",2022-01-19T15:00:48.000Z
"Both FII & DII are net sellers for three consecutive sessions . Inflation rate in America, rise in crude oil price, rise in bond yield were the factors affecting global markets #Niftybank #Nifty #StockMarket #StockMarketindia",2022-01-19T15:00:48.000Z
"#nifty #banknifty 
Bank nifty for Thursday ..",2022-01-19T15:00:48.000Z
"ITC is like puspha , ""Mai Badega Nahi""

#ITC #Nifty",2022-01-19T15:00:48.000Z
"#StockMarket #nifty 
FII SELL - 2704.77 Cr
DII SELL - 195.07 Cr of India Shares on 19-jan-22",2022-01-19T15:00:48.000Z
"Flows on 19th January 2022 in cash market 

FII net sold ₹2704 cr
DII net sold ₹195 cr

#Vedanta large trade could have also played a part in the above numbers  

#StockMarket #Nifty",2022-01-19T15:00:48.000Z
"19-Jan-2022
#FIIs Buy Value:7690.73, Sell Value: 10395.5 #NET: -2704.77
#DIIs Buy Value:7,241.45, Sell Value: 7,436.52 #NET: -195.07
@CNBC_Awaaz
 @CNBCTV18News
 @ZeeBusiness
 @AnilSinghvi_
 @AshwaniGujral6
 #Nifty #banknifty #ApolloHospital",2022-01-19T15:00:48.000Z
"#BankNifty: Let's Predict Tomorrow's BankNifty Lower & Higher Range! Select For The Below. #Nifty #StockMarketIndia #StockMarkets 
@BisargaShopping
 @BisargaGrocery",2022-01-19T15:00:48.000Z
"Nifty tradeplan for 20 Jan 2022
Expected expiry range 18,100 - 18,200
Long above 18,100
Short below 17,880
Trap zone - 18,000

Little busy unable to post video.
#Nifty #banknifty #StockMarket #trading #OptionsTrading",2022-01-19T15:00:48.000Z
These days 2:30 PM scares a lot. #Nifty #Banknifty,2022-01-19T15:00:48.000Z
"19-Jan-2022
#FIIs Buy Value:7690.73, Sell Value: 10395.5 #NET: -2704.77
#DIIs Buy Value:7,241.45, Sell Value: 7,436.52 #NET: -195.07
@CNBC_Awaaz
 @CNBCTV18News
 @ZeeBusiness
 @AnilSinghvi_
 @AshwaniGujral6
 #Nifty #banknifty #ApolloHospital",2022-01-19T13:55:47.000Z
"#BankNifty: Let's Predict Tomorrow's BankNifty Lower & Higher Range! Select For The Below. #Nifty #StockMarketIndia #StockMarkets 
@BisargaShopping
 @BisargaGrocery",2022-01-19T13:55:47.000Z
"Nifty tradeplan for 20 Jan 2022
Expected expiry range 18,100 - 18,200
Long above 18,100
Short below 17,880
Trap zone - 18,000

Little busy unable to post video.
#Nifty #banknifty #StockMarket #trading #OptionsTrading",2022-01-19T13:55:47.000Z
These days 2:30 PM scares a lot. #Nifty #Banknifty,2022-01-19T13:55:47.000Z
"If today's low of #Nifty is broken, then it has many gaps to fill but n here is the #daily #chart between 16800-17900. #gaps need not be filled but act as a good attraction for the #Technical #Bears 

#marketinsightsUR #sharemarket",2022-01-19T13:55:47.000Z
Uptrend with corrections are healthy #nifty50 #Nifty #NSE #Niftybank,2022-01-19T13:55:47.000Z
Unless you are a cronie of this govt just stay low dont go into aggressive investments..survival should be the mantra.....#yesbank #nifty #BANKNIFTYFUTURE #india,2022-01-19T13:55:47.000Z
"Are you still bullish on #Nifty & #Banknifty ? 

#StockMarketindia #StockMarket",2022-01-19T13:55:47.000Z
"ICICI PRU LIFE & ICICI LOMBARD Earnings Result are not good... Looks like this time ICICIBANK Results also will not be that much Good!

#Nifty #BANKNIFTY #nifty50 #NIFTYFUTURE",2022-01-19T13:55:47.000Z
"Dear #nifty #banknifty Pucho Zara pucho mujhe kya hua hai kaisi bekarari hai ye kaisa nasha hai, #Banknifty tumse se dil lagane ki  saja hai.",2022-01-19T13:55:47.000Z
The govt is shamelessly watching all kinds of rubbish news on some banks..no action is being taken despite the fact that sensitive leveraged institutions are being targetted.......#yesbank #nifty #BANKNIFTYFUTURE #india,2022-01-19T13:55:47.000Z
Till this govt is in power invest only in the stocks of large banks AXis/ICICI..this govts cronies would not be able to mess with them..#yesbank #nifty #BANKNIFTYFUTURE #india,2022-01-19T13:55:47.000Z
"Remove Mr Uday Kotak. MD Kotak Mahindra Bank, from IL&FS, the appointment was a shocking slap on conflict of interest, Also put  behind bars some so called media people writing all kind of nonsense on some banks... #yesbank #nifty #BANKNIFTYFUTURE #india",2022-01-19T13:55:47.000Z
"L&T INFOTECH Q3 : Cons Net Profit Up 18% at Rs 612 cr (YOY), Up 11 % (QOQ)

Revenue Up 31 % at Rs 4137 cr (YOY), Up 10 % (QOQ)

Ebit Up 14 % at Rs 742 cr (YOY), Up 15 % (QOQ)

Margins at 17.9 % V 20.7 % (YOY), 17.2 % (QOQ)

#L&tInfotech #Q3Result #ShareMarket #nse #nifty",2022-01-19T13:55:47.000Z
"My view is, if a trader is an option writer then he should opt for #Nifty and if he is an option buyer then opt #Banknifty.. 

Only hdfc or Icicibank or any 1 bank can move #Banknifty but it needs atleast 10 stocks to move in one direction, for #Nifty's movement.",2022-01-19T13:55:47.000Z
"Never stop learning because trading never stops teaching. Let’s join and learn “Are we in a bull market or bubble?” with 
@indiacharts
 @tradersgurukul
 NIFTY BANKER 2.0 
@moneycontrolcom
#EspressoInvest #NiftyBanker #Nifty",2022-01-19T13:55:47.000Z
"#Nifty ends below 18,000 for the 1st time in last 8 sessions",2022-01-19T13:55:47.000Z
"Day 3
Opening balance $20428
Profit $598
Closing balance $21026
Was short in nifty today which I posted yesterday itself.
#nifty #banknifty",2022-01-19T13:55:47.000Z
"It is said that all good things come to an end - and that is how the 5-day streak of #Nifty OHLC above 18000 came to a #bearish end. Nifty has broken down and would need to work very hard to regain 18000+ levels. 

#marketinsightsUR #indices #trading #Niftybank",2022-01-19T13:55:47.000Z
#Nifty formed a bearish candle on the daily scale and negated its higher highs formation of the last eight sessions.,2022-01-19T13:55:47.000Z
"Today's moves were like expiry ... tomorrow one way move.
#Banknifty #Nifty",2022-01-19T13:55:47.000Z
"The markets appear to be in the profit-booking mode, with #Sensex plunging approximately 1300 points and #Nifty shedding around 400 points in only two days. 

What else do you think could be a reason behind this sharp drop in the #StockMarket, besides profit-booking?",2022-01-19T13:55:47.000Z
"Market tanks or surges, you see #Sensex #Nifty #NSE trend

Do you know what percentage of India invests in Stock Market?

Guess",2022-01-19T13:55:47.000Z
"A losing week after in options selling after ages ,
the bear spike from 18,300 to 17,850 tested the psyche this time. A lot of juggling in multiple accounts . Finally covered off after 3% capital loss. #nifty #banknifty",2022-01-19T13:55:47.000Z
"You have to do a ton of research to realize you should just buy the NIFTY ETF/Index Fund
#Nifty 
#StockMarket 
#ETF",2022-01-19T13:55:47.000Z
"Day 3
Opening balance $20428
Profit $598
Closing balance $21026
Was short in nifty today which I posted yesterday itself.
#nifty #banknifty",2022-01-19T12:27:15.000Z
"It is said that all good things come to an end - and that is how the 5-day streak of #Nifty OHLC above 18000 came to a #bearish end. Nifty has broken down and would need to work very hard to regain 18000+ levels. 

#marketinsightsUR #indices #trading #Niftybank",2022-01-19T12:27:15.000Z
#Nifty formed a bearish candle on the daily scale and negated its higher highs formation of the last eight sessions.,2022-01-19T12:27:15.000Z
"Today's moves were like expiry ... tomorrow one way move.
#Banknifty #Nifty",2022-01-19T12:27:15.000Z
"The markets appear to be in the profit-booking mode, with #Sensex plunging approximately 1300 points and #Nifty shedding around 400 points in only two days. 

What else do you think could be a reason behind this sharp drop in the #StockMarket, besides profit-booking?",2022-01-19T12:27:15.000Z
"Market tanks or surges, you see #Sensex #Nifty #NSE trend

Do you know what percentage of India invests in Stock Market?

Guess",2022-01-19T12:27:15.000Z
"A losing week after in options selling after ages ,
the bear spike from 18,300 to 17,850 tested the psyche this time. A lot of juggling in multiple accounts . Finally covered off after 3% capital loss. #nifty #banknifty",2022-01-19T12:27:15.000Z
"You have to do a ton of research to realize you should just buy the NIFTY ETF/Index Fund
#Nifty 
#StockMarket 
#ETF",2022-01-19T12:27:15.000Z
"A big fall in price leaves an opportunity for a big rise 

#Nifty #Niftybank",2022-01-19T12:27:15.000Z
"#hdfcbank #BajajFinance #TCS and #Infosys reported excellent Q3 results, but they alone contributed over 80 points to #Nifty fall today.",2022-01-19T12:27:15.000Z
"If technical analysis prediction is 100%, why do they speak about stoploss.
#daytrading #Nifty #Niftybank #NiftysMatrixAvatars #Niftybees",2022-01-19T12:27:15.000Z
"I have learned more from daily  stock movement 
 than technical or fundamental educators.
#Nifty #Niftybank #NiftysMatrixAvatars #NIFTYIT",2022-01-19T12:27:15.000Z
"दूसरे दिन भी लुढ़का शेयर बाजार, सेंसेक्स ने 656 और निफ्टी ने 175 अंक का लगाया गोता।
#sharemarketindia #Nifty #Sensex",2022-01-19T12:27:15.000Z
"Carrying #Nifty calls.

#Europe is green.
#Dowjones  recovering. ",2022-01-19T12:27:15.000Z
"Today's low might break in #Nifty tomorrow !

#StockMarket #GANN

PS - Trade at your OWN risk !",2022-01-19T12:27:15.000Z
"Your money is important
Your time is even more important.
Use them wisely !!
#investing #trading #StockMarket #Nifty",2022-01-19T12:27:15.000Z
"Closing Bell: #Nifty ends below 18,000, #Sensex plunges 656 pts; IT drags, metals shine

Mixed trend saw on the sectoral front, with auto, metal, power and oil & gas indices ended in the green, while selling was seen in the bank, #FMCG, IT, pharma and realty sectors.",2022-01-19T12:27:15.000Z
"#marketupdate

-Benchmarks Indices started the session in red tracking weakness in global markets and ends their session via extended their losses with Nifty50 at 17,938 and Sensex at 60,099.

#news #investonline #Sensex #Nifty #COVID19 #india",2022-01-19T12:27:15.000Z
"#marketupdate

-The Nifty breaking the important level of 18000 and closing below the same will be largely negative for the market. The index is likely to consolidate within the range of 17820 to 18050. 

#news #investonline #Nifty #COVID19 #india",2022-01-19T12:27:15.000Z
"#marketupdate

-The Sensex was down 656.04 points or 1.08% at 60,098.82, and the Nifty was down 174.60 points or 0.96% at 17,938.40. About 1432 shares have advanced, 1766 shares declined, and 72 shares are unchanged.

#news #investonline #Sensex #Nifty #COVID19 #india",2022-01-19T12:27:15.000Z
"I join spaces to understand who I’m taking money from 

#Nifty #BANKNIFTYFUTURE #Sgxnifty",2022-01-19T12:27:15.000Z
"#Nifty 
17938.40
-174.65 (-0.96%)

#SENSEX 
60098.82
-656.04 (-1.08%)
#StockMarketindia #NSEUpdates",2022-01-19T12:27:15.000Z
"After hearing the news, BullBullWala increased stake in Tata Motors

An Intelligent Investor should increase stake in Asian Paints.



#nifty #banknifty",2022-01-19T12:27:15.000Z
"Who is intelligent? Put some points in favor of your answers. 

#Stockmarket #options #optionbuyer #optionseller #OptionsTrading #nifty #banknifty",2022-01-19T12:27:15.000Z
"Where do you Expect Nifty to Expire tomorrow?

#Nifty #StockMarketindia #banknifty",2022-01-19T12:27:15.000Z
"#Nifty 
17938.40
-174.65 (-0.96%)

#SENSEX 
60098.82
-656.04 (-1.08%)
#StockMarketindia #NSEUpdates",2022-01-19T10:59:34.000Z
"After hearing the news, BullBullWala increased stake in Tata Motors

An Intelligent Investor should increase stake in Asian Paints.



#nifty #banknifty",2022-01-19T10:59:34.000Z
"Who is intelligent? Put some points in favor of your answers. 

#Stockmarket #options #optionbuyer #optionseller #OptionsTrading #nifty #banknifty",2022-01-19T10:59:34.000Z
"Where do you Expect Nifty to Expire tomorrow?

#Nifty #StockMarketindia #banknifty",2022-01-19T10:59:34.000Z
"Bought VLS finance  for swing 

#Nifty
#vlsfinance 
#sensex",2022-01-19T10:59:34.000Z
"Paytm Issues Clarification On Canada App Closure; Shares Hit 52-Week Low

Paytm's parent company, One 97 Communications Ltd, on Wednesday issued a clarification on shutting down its Canada B2C (business-to-consumer) app.
#Nifty #stock #stockmarket #NSE #BSE #TechnicalAnalysi…",2022-01-19T10:59:34.000Z
"NIFTY PHARMA Index: 13682.7
Change: -14.9 (-0.11%)

Open: 13701.05
HIGH: 13726.25
Low: 13536.2

Declines: 11
Advances: 9
Unchanged: 0

Week Change: -151.00 (-1.09%)
Month Change: 452.00 (3.42%)
Year Change: 1029.20 (8.13%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-19T10:59:34.000Z
"NIFTY METAL Index: 5801.1
Change: 45.95 (0.8%)

Open: 5751.8
HIGH: 5830.75
Low: 5704.9

Declines: 6
Advances: 9
Unchanged: 0

Week Change: 116.10 (2.04%)
Month Change: 324.30 (5.92%)
Year Change: 2492.60 (75.34%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-19T10:59:34.000Z
"NIFTY FMCG Index: 37106.4
Change: -396.75 (-1.06%)

Open: 37491.7
HIGH: 37508.9
Low: 37036.65

Declines: 10
Advances: 5
Unchanged: 0

Week Change: -886.55 (-2.33%)
Month Change: 668.40 (1.83%)
Year Change: 2603.55 (7.55%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-19T10:59:34.000Z
"NIFTY IT Index: 37281.7
Change: -810.05 (-2.13%)

Open: 38011.9
HIGH: 38011.9
Low: 37236.15

Declines: 8
Advances: 1
Unchanged: 1

Week Change: -1323.05 (-3.43%)
Month Change: 633.80 (1.73%)
Year Change: 11365.45 (43.85%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-19T10:59:34.000Z
"NIFTY AUTO Index: 11681.4
Change: 82.65 (0.71%)

Open: 11628.65
HIGH: 11704.75
Low: 11492.45

Declines: 7
Advances: 8
Unchanged: 0

Week Change: 35.50 (0.30%)
Month Change: 1002.75 (9.39%)
Year Change: 1720.30 (17.27%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-19T10:59:34.000Z
"NIFTY BANK Index: 38041.35
Change: -168.95 (-0.44%)

Open: 38145.75
HIGH: 38330.5
Low: 37769.25

Declines: 4
Advances: 8
Unchanged: 0

Week Change: -686.20 (-1.77%)
Month Change: 2422.70 (6.80%)
Year Change: 6229.60 (19.58%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-19T10:59:34.000Z
"NIFTY 500 Index: 15472.5
Change: -100.6 (-0.65%)

Open: 15580.4
HIGH: 15580.4
Low: 15403.2

Declines: 249
Advances: 244
Unchanged: 8

Week Change: -195.40 (-1.25%)
Month Change: 799.35 (5.45%)
Year Change: 3696.30 (31.39%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-19T10:59:34.000Z
"NIFTY SMALLCAP100 Index: 11688.95
Change: 1.5 (0.01%)

Open: 11666.55
HIGH: 11710.65
Low: 11526.8

Declines: 46
Advances: 52
Unchanged: 2

Week Change: -60.15 (-0.51%)
Month Change: 839.40 (7.74%)
Year Change: 4418.30 (60.77%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-19T10:59:34.000Z
"NIFTY MIDCAP100 Index: 31363.3
Change: -18.15 (-0.06%)

Open: 31348.8
HIGH: 31392.45
Low: 30968.7

Declines: 50
Advances: 47
Unchanged: 3

Week Change: -428.25 (-1.35%)
Month Change: 1424.00 (4.76%)
Year Change: 9893.15 (46.08%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-19T10:59:34.000Z
"Top 5 Gainers on 19-Jan-2022 in NIFTY500

DBL: ₹385.05
 38.35 (11.06%)
TATAELXSI: ₹7029.0
 652.7 (10.24%)
DCMSHRIRAM: ₹1094.95
 82.6 (8.16%)
TV18BRDCST: ₹52.6
 3.45 (7.02%)
ELGIEQUIP: ₹375.0
 23.95 (6.82%)

#IndianStockMarket #NSE #nifty #sensex #FnO #bull #profits",2022-01-19T10:35:31.000Z
"Top 5 Gainers on 19-Jan-2022 in NIFTY50

ONGC: ₹169.5
 5.65 (3.45%)
TATAMOTORS: ₹520.6
 9.8 (1.92%)
UPL: ₹814.0
 14.9 (1.86%)
COALINDIA: ₹163.65
 2.85 (1.77%)
MARUTI: ₹8055.0
 139.85 (1.77%)

#IndianStockMarket #NSE #nifty #sensex #FnO #bull #profits",2022-01-19T10:35:31.000Z
#TataMotors & #TataPower are riding against the red wave in #Nifty is good sign for the breakout ,2022-01-19T10:35:31.000Z
"NSE Indices (19-Jan-2022)

NIFTY 50: 17938.4
 -174.65 (-0.96%)

NIFTY BANK: 38041.35
 -168.95 (-0.44%)

NIFTY 100: 18179.7
 -152.0 (-0.83%)

NIFTY MIDCAP 100: 31363.3
 -18.15 (-0.06%)

NIFTY SMALLCAP 100: 11688.95
 1.5 (0.01%)

INDIA VIX: 17.8175
 0.04 (0.21%)

#nifty",2022-01-19T10:35:31.000Z
"#BANKNIFTY SPOT Last hope for bulls 37700 - 37600 If sustain below  for 15 minutes then Game is over... 
#NIFTY SPOT Last hope 17730 - 17670 if sustain below for 15 minutes the game is over for the nifty also.... Otherwise get ready for 18600 & 40500",2022-01-19T10:35:31.000Z
"#NIFTY As per my set up it has indicated to close long position on NIFTY Index today & sit on sidelines.

use ur discretion..",2022-01-19T10:35:31.000Z
"Where are you bulls? 

#sharemarketindia #nifty #banknifty",2022-01-19T10:35:31.000Z
"#Nifty ends below 18,000, #Sensex plunges 656 pts; #IT drags, metals shine

#SwastikaInvest #investing #trading #StockMarket",2022-01-19T10:35:31.000Z
"Why not do a weekly SIP in Maruti.

Buy at 3 PM on every Tuesday?

#nifty #banknifty",2022-01-19T10:35:31.000Z
"#Nifty  may hit 17000/16800 level

In coming days 

#DYOR 

(Replying many dm all together via Tweet)",2022-01-19T10:35:31.000Z
"#banknifty #BANKNIFTYFUTURE #BankNiftyOptions #Nifty #NIFTYFUTURE
Closing comments:
BNF is correcting in time. May benefit if selling in IT sector continues. Not easy to turn down momentum in Weekly with a few days of stalling action on Daily.",2022-01-19T10:35:31.000Z
"#Nifty down by 1%.My Stocks Up by 1%...Wow ..
@kuttrapali26
 @Atulsingh_asan
 @chartmojo
 @PRSundar64",2022-01-19T10:35:31.000Z
"#NiftyFutures traded and closed in premium.
India VIX was flat
Today bought #Nifty 18100 CE at 54 Not exited at breakeven.
Bought 18000 CE at 62 closed at 37
Bought 17800 CE at 130 closed at 170

#StockMarket #Trading #OptionsTrading",2022-01-19T10:35:31.000Z
"Closing Bell : Nifty ends below 18,000, BSE Sensex plunges over 656 points; IT drags, metals shine.

#markets #stockmarket #BSE #Nifty",2022-01-19T10:35:31.000Z
"#Closingbell  

#Sensex Down by 656 points, 60099. 
#Nifty Down by 175 points, 17938.
#Niftybank Down by 148 points, 38062",2022-01-19T10:35:31.000Z
#nifty #futures hit 17925 target now 17755 !! watch this,2022-01-19T10:35:31.000Z
"Buy :
MENONBE - 112.95, SHIVATEX - 296.15, HSIL - 322.65
#swingtrade #Nifty",2022-01-19T10:35:31.000Z
"#BankNiftyOptions #Niftybank #Nifty 
Tomorrow Prediction :-",2022-01-19T10:35:31.000Z
"#Nifty #Banknifty 
17944 lost thrice and re-captured thrice.
17944 is a very strong support. 
Once we closed below 18210, we were very likely to test this.",2022-01-19T10:35:31.000Z
