tweet,time
"#Nifty #Banknifty #NIftyfuture #Bankniftyfuture 
#Cnxmidcap100 
#CnxIT 
Really knowingly or unknowingly many giving higher tgt in nifty & banknifty,darr lag raha hai   

If I exit shorts sure update

In weekend again I got few ideas tht to sell
Finally 
Switch off laptop",2022-01-09T14:52:52.000Z
"""The stock market is a device to transfer money from the impatient to the patient""
Warren Buffett.

#OptionsTrading #Nifty
#NiftyBank #Sensex",2022-01-09T14:52:52.000Z
"Government Not To Impose Anti-Dumping Duty On Some Chinese Steel Products

Government has decided against imposing anti-dumping duty on certain steel products being imported from countries like China, Japan and Korea
#Nifty #stock #stockmarket #NSE #BSE #TechnicalAnalysis #O…",2022-01-09T14:52:52.000Z
The best advice for people would be don’t focus on the index … focus on individual stocks and how they’re performing. Don’t sell a stock just because the index is down. Stocks can outperform easily #nifty #trading #india #stocks #bitcoin,2022-01-09T14:52:52.000Z
"Which Platform is better to sell #NFTs ?

#opensea #rarible #nifty #nftart #NFTCommunity",2022-01-09T14:52:52.000Z
"Those who are good in various type of strategies, and having sound knowledge of trend and really want to help retail traders with their knowledge, may join and help helphttps://chat.whatsapp.com/H81T0XelVE3DNubWuwb34K
@lazytrader69
  #Nifty",2022-01-09T14:52:52.000Z
"Which Platform is better to sell #NFTs ?

#opensea #rarible #nifty #nftart #NFTCommunity",2022-01-09T10:43:33.000Z
"Those who are good in various type of strategies, and having sound knowledge of trend and really want to help retail traders with their knowledge, may join and help helphttps://chat.whatsapp.com/H81T0XelVE3DNubWuwb34K
@lazytrader69
  #Nifty",2022-01-09T10:43:33.000Z
"Power Distribution Companies' Dues To Gencos Rise 4.4% In January 2022

Outstanding dues owed to power producers by distribution companies rose 4.4 per cent on a year-on-year basis to Rs 1,21,030 crore in January 2022
#Nifty #stock #stockmarket #NSE #BSE #TechnicalAnalysis #…",2022-01-09T10:43:33.000Z
"Pick of the week:-
Buy ACC at 2284 sl 2238 target 2350
Buy TATACHEM at 927 sl 897 target 956
Short Persistent at 4545 sl 4645 target 4370

#Nifty #nifty50 #stocks #StockMarket #StockMarketindia",2022-01-09T10:43:33.000Z
"#Nifty 17,800 - has it become sell on rise or buy on dips or consolidation at current levels ? 
#NiftyBank #Nifty50",2022-01-09T10:43:33.000Z
"#Nifty #Banknifty 
All that mumbo jumbo about momentum, PCR, FII/DII, long/short build-up/unwinding, open interest, liquidity, etc. etc. is absolute crap.  
And all those white-collared furus who utter them in fluent English to brainwash you are all conmen businessmen.",2022-01-09T10:43:33.000Z
"#IBREALEST INDIABULL REAL EST LTD LOOKS LIKE A GREAT BUY AT CMP 165/166 SL NEAR 157 TARGET 180/190++ 
TIME FRAME 7/14 DAYS.

#stockstowatch #StocksToBuy #StocksToTrade #indiabullsrealest
#Nifty #zerodha #upstox #angelbroking",2022-01-09T10:43:33.000Z
"#Nifty #Banknifty 
Doing wrong things does not give you the correct results.",2022-01-09T10:43:33.000Z
"#Nifty #Banknifty 
You survive... you thrive.",2022-01-09T10:43:33.000Z
"#Nifty #Banknifty 
No matter what you feel and why you feel, risk management is never optional.",2022-01-09T10:43:33.000Z
"#Nifty #Banknifty 
Wars have fatal outcomes. When you fight the market, you are going to be dead !",2022-01-09T10:43:33.000Z
"I am bullish on nifty in next week

#nifty #NiftyBank",2022-01-09T10:43:33.000Z
"#Nifty #Banknifty 
Be in harmony with the market at all times.",2022-01-09T10:43:33.000Z
"#Nifty #Banknifty 
Never predict. Stop losing.
Worship, follow, love, romance and stay faithful. Always.",2022-01-09T10:43:33.000Z
"#Nifty #Banknifty 
Twitter traders are 99 % gambling addicts and mostly a tribe of losers.",2022-01-09T10:43:33.000Z
"#Nifty #Banknifty 
Trust ONLY your risk management system.
Unfollow every expert and furu.",2022-01-09T10:43:33.000Z
"Petrol, Diesel Prices Remain Steady Across Metro Cities

Petrol and Diesel Prices Today: In the national capital, petrol is being sold for Rs 95.41 per litre, while diesel rates stood at Rs 86.67 per litre
#Nifty #stock #stockmarket #NSE #BSE #TechnicalAnalysis #Options #Tra…",2022-01-09T10:43:33.000Z
"In the monthly chart #Nifty touched its 20EMA last in Jul 2020, since then it has never gone down to touch it again.

In my view
Probability 1 - One strong bearish month so that Nifty goes to 16500-16000 levels again.

Probability 2 - Nifty consolidates and spend some good time",2022-01-09T10:43:33.000Z
"नुकसान उठाना ट्रेडिंग का हिस्सा है। एक छोटा नुकसान उठाना वह बीमा है जिसे आप एक बड़े नुकसान का अनुभव करने से रोकने के लिए भुगतान करते हैं।

#SundayMorning #Traders #stockmarkets #optiontrading #Nifty #NiftyBank",2022-01-09T10:43:33.000Z
Pytho technicals almost complete fr daily winning trades in every segment.the rarest of the rare trade levels both side up n down what may come with volatility.will train 50 my hard core followers this year.#tradingtips #tradesecret #StockMarket #Nifty #sensex #BankNiftyOptions #,2022-01-09T10:43:33.000Z
"Here are the six sectors that may outperform in Y2022:

1. Textile
2. Technology/IT (mid/smallcaps)
3. Domestic garments
4. Electronic appliances
5. Real-estate- home appliances 
6. Auto ancillaries

Expecting massive returns !!

#stockmarkets #Nifty #investing #Trending",2022-01-09T10:43:33.000Z
"Reliance To Buy Majority Stake In New York's Mandarin Oriental Hotel

Reliance Industries is paying nearly $100 million for a controlling stake in Mandarin Oriental New York, a five-star hotel in midtown Manhattan
#Nifty #stock #stockmarket #NSE #BSE #TechnicalAnalysis #Opti…",2022-01-09T10:43:33.000Z
"Lockdown started now. Market has already corrected. 

Market is supreme. 

#nifty #nifty50",2022-01-09T10:43:33.000Z
"There are no stock market experts, there are only those who make money and those who don't.... 

#SundayThoughts #SundayMorning #goodmorning #investing #Nifty",2022-01-09T10:43:33.000Z
Will #Nifty cross 18k tomorrow or will it take a retest and then go to 18k...TBH 18k looks a little difficult for next week as the market turns bearish due to rising covid cases. Lets see what happens in any-case i am bullish that nifty will go above 18k soon enough.,2022-01-09T10:43:33.000Z
Pytho technicals almost complete fr daily winning trades in every segment.the rarest of the rare trade levels both side up n down what may come with volatility.will train 50 my hard core followers this year.#tradingtips #tradesecret #StockMarket #Nifty #sensex #BankNiftyOptions #,2022-01-09T07:42:13.000Z
"Here are the six sectors that may outperform in Y2022:

1. Textile
2. Technology/IT (mid/smallcaps)
3. Domestic garments
4. Electronic appliances
5. Real-estate- home appliances 
6. Auto ancillaries

Expecting massive returns !!

#stockmarkets #Nifty #investing #Trending",2022-01-09T07:42:13.000Z
"Reliance To Buy Majority Stake In New York's Mandarin Oriental Hotel

Reliance Industries is paying nearly $100 million for a controlling stake in Mandarin Oriental New York, a five-star hotel in midtown Manhattan
#Nifty #stock #stockmarket #NSE #BSE #TechnicalAnalysis #Opti…",2022-01-09T07:42:13.000Z
"Lockdown started now. Market has already corrected. 

Market is supreme. 

#nifty #nifty50",2022-01-09T07:42:13.000Z
"There are no stock market experts, there are only those who make money and those who don't.... 

#SundayThoughts #SundayMorning #goodmorning #investing #Nifty",2022-01-09T07:42:13.000Z
Will #Nifty cross 18k tomorrow or will it take a retest and then go to 18k...TBH 18k looks a little difficult for next week as the market turns bearish due to rising covid cases. Lets see what happens in any-case i am bullish that nifty will go above 18k soon enough.,2022-01-09T07:42:13.000Z
"if nifty will touch 18k , then short marlo...kya matlab 10%-15% ka correction hone wala hai
#nifty50
#nse #Nifty
#StockMarketindia",2022-01-09T07:42:13.000Z
"#Nifty Spot Extreme Indicator at +294, Indicator stays flat but still way above Extreme, and the #index saw smart pullback from the lows to close above 17800, Holding above 17845NF a move towards 17950-800 is possible. #BullishNIFTY

Dec 13th OI is NEUTRAL with range 17500-18000.",2022-01-09T07:42:13.000Z
Do you expect #NIFTY will...,2022-01-09T07:42:13.000Z
"#Nifty #Banknifty 
You may make money being lucky, but you will not be able to keep it unless you are wise.",2022-01-09T07:42:13.000Z
"If you are an Investor, why do you check your Long Term Portfolio every 5 min
Its all in the Mind...
Market doesn't need u 24*7, you need the market 24*7 
For the thrill ?
Right ?
Share your views in comments
~Ankit(Investographer)
#nifty #niftybank #Investing #StockMarket",2022-01-09T07:42:13.000Z
"Talk of social media is about guy lost  11 lac in option buying .
#nifty50 #Nifty #NiftysMatrixAvatars",2022-01-09T07:42:13.000Z
"#Nifty #Banknifty 
You are going to go bankrupt very soon if -
1. You are gambling and/or
2. You keep buying naked options/other than to hedge and/or
3. You day trade frequently and/or
4. You follow furus
Pin this tweet.",2022-01-09T07:42:13.000Z
"#Nifty #Banknifty 
Following these TV anchors, subscription sellers, market experts, analysts, et all, is most probably going to ruin you completely.",2022-01-09T07:42:13.000Z
"#Nifty #Banknifty 
The company you keep moulds your thinking. Be conscious whom you follow and whom you communicate with.
Try sitting with winners. 
Choose wisely whom you choose as a mentor and as a friend.
Subscription sellers are all conmen businessmen and eternal sinners.",2022-01-09T07:42:13.000Z
"Successful traders only lose money by two way. 
1. Not following Setup ( Strategy, disciple, risk management, emotions)
2. Learning something new. 
#TRADINGTIPS #Traders #INTRADAY #Nifty #priceaction",2022-01-09T07:42:13.000Z
"When you take a trade you enter into a war zone and your opponents will be hedge fund manager , big institution, full time traders. So to compete with them , imagine what level of knowledge , experience and mindset you need. #TRADINGTIPS #Nifty #priceaction #psychology",2022-01-09T07:42:13.000Z
"Guess depository, green energy and construction related stocks will do well this year. #Investing #Nifty",2022-01-09T07:42:13.000Z
"Expection from nifty for coming week
#Nifty #BankNifty #Trading",2022-01-09T07:42:13.000Z
"英語の #NFT 用語 を紹介します！
#Nifty 
#NFT の別の言い方
NFTの方が使われるけど、Niftyもたまに見ます
今日の授業が終わり！皆、おうちに帰りましょう！
#NFTs #NFTJapan #NFTcommunity #NFTcollector #NFTartist #NFTアーティスト #NFTJPN #JapanNFT",2022-01-09T07:42:13.000Z
"When our journey is backed by continuous learning, success is not too far. 

#Nifty #Life",2022-01-09T07:42:13.000Z
"My friend's wife:
Sir, my husband always think about #StockMarket,not thinking about me,my son & daughter.
Me:Change your son's name to #Nifty & daughter's name to #banknifty
She: How about me?
Me: Change your name to #SGXNIFTY , he will never forget you in the night time #copied",2022-01-09T07:42:13.000Z
"My best bet for next 5 years on India market is on sectors like Commodities, autos, BFSI, media and real estate. Strong demand, supply side concerns on Commodities should continue to play out for this year as well. #Nifty #BSE #stockmarkets #sectorsinfocus",2022-01-09T07:42:13.000Z
"99% of people's loss 99% of capital in 99 days. 
100th day 1% people remain silent .

Mind voice: how to reduce 99% to 1% 
#nifty50 #Nifty #NiftyBank #NiftysMatrixAvatars",2022-01-09T07:42:13.000Z
"#Nifty #Banknifty  
Throw all this garbage out of the window forever -
Use a stop loss, trade with discipline, have patience, choose stocks wisely, study charts very well, time your entry and exit very well, study research reports, etc.

Just use your common sense always !",2022-01-09T07:42:13.000Z
"When you take a trade you enter into a war zone and your opponents will be hedge fund manager , big institution, full time traders. So to compete with them , imagine what level of knowledge , experience and mindset you need. #TRADINGTIPS #Nifty #priceaction #psychology",2022-01-09T03:41:09.000Z
"Guess depository, green energy and construction related stocks will do well this year. #Investing #Nifty",2022-01-09T03:41:09.000Z
"Expection from nifty for coming week
#Nifty #BankNifty #Trading",2022-01-09T03:41:09.000Z
"英語の #NFT 用語 を紹介します！
#Nifty 
#NFT の別の言い方
NFTの方が使われるけど、Niftyもたまに見ます
今日の授業が終わり！皆、おうちに帰りましょう！
#NFTs #NFTJapan #NFTcommunity #NFTcollector #NFTartist #NFTアーティスト #NFTJPN #JapanNFT",2022-01-09T03:41:09.000Z
"When our journey is backed by continuous learning, success is not too far. 

#Nifty #Life",2022-01-09T03:41:09.000Z
"My friend's wife:
Sir, my husband always think about #StockMarket,not thinking about me,my son & daughter.
Me:Change your son's name to #Nifty & daughter's name to #banknifty
She: How about me?
Me: Change your name to #SGXNIFTY , he will never forget you in the night time #copied",2022-01-09T03:41:09.000Z
"My best bet for next 5 years on India market is on sectors like Commodities, autos, BFSI, media and real estate. Strong demand, supply side concerns on Commodities should continue to play out for this year as well. #Nifty #BSE #stockmarkets #sectorsinfocus",2022-01-09T03:41:09.000Z
"99% of people's loss 99% of capital in 99 days. 
100th day 1% people remain silent .

Mind voice: how to reduce 99% to 1% 
#nifty50 #Nifty #NiftyBank #NiftysMatrixAvatars",2022-01-09T03:41:09.000Z
"#Nifty #Banknifty  
Throw all this garbage out of the window forever -
Use a stop loss, trade with discipline, have patience, choose stocks wisely, study charts very well, time your entry and exit very well, study research reports, etc.

Just use your common sense always !",2022-01-09T03:41:09.000Z
"#Nifty #Banknifty 
There is nothing called as 'safe stocks' in the market ever.
You can either have 'safety' or you can have 'stocks'. Safe stocks do not exist in the market.
Stocks are inherently risky.",2022-01-09T03:41:09.000Z
"In last 25 Yrs Nifty has given 2000% returns 

Nifty consistently given 13% CAGR returns  
#Nifty",2022-01-09T03:41:09.000Z
"Anyone wondering why Stop Loss and protecting your profits are important, may check Cryptos over the last few months.

This may happen to any stock out there.

Risk management is key to survival in the market.

#Nifty
#stockmarkets
#StockMarketindia",2022-01-09T03:41:09.000Z
"Bulls are back on Weekly TF of #Nifty and #Banknifty . Let it retest a bit to confirm trend reversal and look for bullish trades only . We could potentially see a move up to lifetime highs of 18600 

#StockMarket #trading",2022-01-09T03:41:09.000Z
Last year in January the banknifty moves 7000 points upwards in a span of just 20days. Are we going through witness the same again?? Banknifty already up 1500 points in 7 days. Looks like 40000 is the next destination. #banknifty #nifty #stockmarkets,2022-01-09T03:41:09.000Z
"#Nifty #Banknifty 
Promise yourself you will NEVER fight this market ever again.",2022-01-09T03:41:09.000Z
"Looking like, this time #banknifty will reach all time high before #Nifty reach to all time high. What’s your view on this 
@PRSundar64
 sir.",2022-01-09T03:41:09.000Z
"NO LOCKDOWN, this two words is enough to break 18K resistance 

#Nifty #stockmarkets #OmicronVariant #trading #Trader",2022-01-09T03:41:09.000Z
"I am no #options specialist. I do not understand #options strategies. All I am good at is taking directional trades on #Nifty, #BankNifty chart patterns; and when I am wrong, I’m an expert at taking my #StopLoss!",2022-01-09T03:41:09.000Z
"#Nifty #Banknifty 
Every mistake in the market is paid for. So, you better learn !",2022-01-09T03:41:09.000Z
"#Nifty #Banknifty 
The biggest lie most of you are telling yourself each day -
1. You are trading or
2. You are learning to trade.

You are ONLY gambling. Stop fooling yourself.",2022-01-09T03:41:09.000Z
"#Nifty #nifty50 Buy Above 17850 Tgt 17888, 17910 and 17950 (Nifty Spot Levels)

Sell Below 17766 Tgt 17729, 17700 and 17666 (Nifty Spot Levels)",2022-01-09T03:41:09.000Z
